-40357365482.91,141473545745.36,147117235885.14,3.02	-73268873897.35,231667266956.23,242977469040.15,0.72
116132897492.71,-97787570499.83,151819823555.13,13.03	118994833479.68,218892206359.81,249145677064.49,6.20
117723050862.41,-95836296189.11,151800238377.95,13.05	117317597668.18,219813100310.53,249161027832.92,6.21
119296152771.47,-93837841870.29,151779816289.74,13.07	115632535535.83,220719806548.36,249174870878.25,6.22
120834841832.14,-91813202590.56,151758766371.28,13.08	113978332147.03,221592128764.68,249186941330.16,6.22
122338681324.90,-89762982721.89,151737095054.06,13.10	112278174844.72,222470570422.48,249197799449.68,6.23
123792131235.23,-87709537080.98,151715044246.51,13.12	110570576692.42,223334612984.81,249207146340.49,6.24
125225379466.28,-85610248620.05,151692156459.26,13.13	108894724051.69,224165040773.18,249214819846.53,6.25
126622538663.55,-83487229150.70,151668667591.12,13.15	107172799482.19,225000412639.24,249221176140.15,6.25
127983216748.92,-81341110934.83,151644584794.56,13.17	105443826083.48,225821186063.39,249226018975.14,6.26
129307033117.10,-79172532681.73,151619915396.31,13.19	103747464770.06,226609139429.36,249229289047.52,6.27
130593618739.86,-76982139326.70,151594666894.61,13.20	102004946222.56,227400860079.48,249231138140.39,6.28
131842616265.64,-74770581808.12,151568846956.40,13.22	100255776973.81,228177795215.53,249231472824.04,6.29
133053680114.37,-72538516842.92,151542463414.54,13.24	98540065335.33,228922729875.94,249230336697.08,6.29
134226476567.63,-70286606700.80,151515524264.92,13.25	96778143836.01,229670254650.14,249227677025.25,6.30
135360683853.96,-68015518977.08,151488037663.48,13.27	95050229437.46,230386336682.00,249223614944.22,6.31
136455992229.51,-65725926364.47,151460011923.30,13.29	93276088251.85,231104227348.99,249217961909.13,6.32
137512104053.84,-63418506423.76,151431455511.51,13.30	91495971205.57,231807048981.65,249210795722.08,6.32
138528733861.03,-61093941353.61,151402377046.26,13.32	89750669920.29,232479287409.32,249202331099.62,6.33
139515574056.26,-58728447915.26,151372474376.23,13.34	87959143424.08,233152158994.04,249192175148.98,6.34
140452014291.30,-56371495979.77,151342373040.34,13.35	86162053229.41,233809808183.03,249180508505.97,6.35
141348187273.30,-53999478280.75,151311776475.07,13.37	84400564236.82,234437756802.51,249167648498.13,6.35
142212556253.65,-51588161975.34,151280367570.25,13.39	82592884009.36,235065165499.23,249152998216.28,6.36
143027073747.74,-49187972993.78,151248803340.98,13.40	80780056650.31,235677211412.82,249136840976.50,6.37
143800651204.46,-46774831211.94,151216771959.11,13.42	79003591944.95,236260461767.04,249119596448.33,6.38
144540502642.07,-44324118478.66,151183942212.56,13.44	77181002204.35,236842002542.11,249100464209.58,6.38
145231186019.52,-41887082145.97,151151000801.65,13.45	75353685821.88,237408053262.49,249079830016.06,6.39
145886913548.80,-39413680401.17,151117271506.48,13.47	73563468811.61,237946235054.03,249058215523.97,6.40
146500107352.41,-36929978092.57,151083105396.28,13.49	71727224974.81,238481542046.88,249034617472.44,6.41
147064951864.25,-34462465841.38,151048871623.41,13.50	69886678421.57,239001244949.50,249009523729.94,6.41
147593076709.60,-31960473303.29,151013867397.58,13.52	68041972224.13,239505308447.16,248982936681.45,6.42
148078251788.45,-29450399884.36,150978457754.98,13.54	66235309738.63,239982773249.62,248955513521.49,6.43
148516026453.94,-26958978752.13,150943024512.65,13.55	64382801120.31,240455815317.60,248925981368.25,6.44
148915422188.95,-24435045676.19,150906840212.47,13.57	62526560605.98,240913121776.39,248894963840.69,6.45
149271570149.24,-21905264116.82,150870282861.96,13.59	60666732403.78,241354663323.61,248862463880.36,6.45
149584396990.23,-19370382482.63,150833363485.85,13.61	58845845218.96,241770911642.98,248829273230.08,6.46
149853842549.63,-16831149638.46,150796093202.18,13.62	56979348561.61,242181201334.04,248793851294.81,6.47
150079859829.20,-14288314665.76,150758483218.49,13.64	55109694904.19,242575647863.58,248756956503.47,6.48
150262414972.04,-11742626624.28,150720544828.06,13.66	53237029293.43,242954227974.04,248718592345.75,6.48
150401487235.18,-9194834314.99,150682289406.00,13.67	51361496940.08,243316919930.73,248678762447.66,6.49
150497068957.89,-6645686044.40,150643728405.52,13.69	49525959942.42,243655998885.15,248638425230.17,6.50
150549165525.43,-4095929390.38,150604873354.00,13.71	47645187224.82,243987217599.51,248595708365.29,6.51
150557658028.52,-1520029565.91,150565330939.48,13.72	45761980882.78,244302492471.50,248551537356.15,6.51
150522404839.30,1028692210.38,150525919915.05,13.74	43876486593.15,244601807827.02,248505916364.19,6.52
150443761023.52,3575778664.52,150486249949.82,13.76	41988850103.27,244885149515.29,248458849683.65,6.53
150320300900.86,6146706604.13,150445920067.65,13.78	40099217212.26,245152504908.19,248410341740.83,6.54
150154614789.21,8688261289.45,150405765270.92,13.79	38207733752.29,245403862899.20,248360397093.29,6.54
149943371269.69,11252090964.74,150364969786.18,13.81	36314545569.99,245639213902.15,248309020429.02,6.55
149690977920.33,13785130240.87,150324378217.58,13.83	34419798507.83,245858549849.63,248256216565.63,6.56
149392341521.94,16338856792.01,150283165879.20,13.84	32523638385.53,246061864191.20,248201990449.48,6.57
149049964579.56,18886378059.84,150241762560.84,13.86	30626210981.65,246249151891.28,248146347154.79,6.58
148668143039.37,21401057148.58,150200605863.80,13.88	28727662015.06,246420409426.75,248089291882.78,6.58
148239153514.91,23934002374.19,150158859560.35,13.89	26828137126.61,246575634784.37,248030829960.71,6.59
147766873321.98,26458508927.90,150116959555.02,13.91	24927781860.81,246714827457.82,247970966840.96,6.60
147251478403.87,28973837029.80,150074918371.97,13.93	23026741647.62,246837988444.56,247909708100.07,6.61
146693157316.04,31479250882.75,150032748556.74,13.95	21125161784.22,246945120242.39,247847059437.75,6.61
146092111126.47,33974018885.68,149990462672.24,13.96	19223187416.99,247036226845.78,247783026675.90,6.62
145448553312.33,36457413844.25,149948073294.92,13.98	17320963523.50,247111313741.88,247717615757.58,6.63
144762709653.37,38928713178.61,149905593010.83,14.00	15375400069.18,247171544466.03,247649299052.13,6.64
144034818121.86,41387199128.39,149863034411.73,14.01	13473113875.49,247214250734.94,247581119158.83,6.64
143265128769.35,43832158954.71,149820410091.31,14.03	11571015174.98,247240962913.86,247511579799.31,6.65
142445412658.31,46287612676.53,149777296926.76,14.05	9669248086.18,247251692449.53,247440687393.38,6.66
141592505961.68,48703247112.62,149734578584.32,14.07	7724751948.28,247246147673.73,247366791085.95,6.67
140698625868.10,51103242235.87,149691832403.07,14.08	5824095125.88,247224589690.67,247293181935.44,6.68
139754324788.57,53511143992.30,149648634569.37,14.10	3924203907.69,247187092573.28,247218239843.14,6.68
138778990958.43,55877617456.12,149605870419.63,14.12	1982074251.54,247132274679.43,247140222963.74,6.69
137753046940.75,58250264491.79,149562680020.20,14.13	84168390.26,247062591501.08,247062605838.17,6.70
136686579327.61,60604155718.67,149519512635.16,14.15	-1812540706.06,246977025960.05,246983676901.69,6.71
135591319144.03,62915124298.22,149476816572.59,14.17	-3750971033.00,246873110432.95,246901604771.07,6.71
134445275627.58,65229659512.20,149433733201.89,14.19	-5644825884.57,246755486940.29,246820044555.55,6.72
133259798331.70,67523408814.77,149390711188.38,14.20	-7580041356.70,246618834734.64,246735296771.34,6.73
132035274049.36,69795707630.44,149347763280.62,14.22	-9470464456.20,246469253715.36,246651135663.35,6.74
130772100495.11,72045898897.90,149304902183.11,14.24	-11401876180.92,246299973508.18,246563743747.08,6.75
129470686149.15,74273333239.19,149262140552.76,14.26	-13331141671.54,246114241132.67,246475027186.49,6.75
128131450099.25,76477369125.40,149219490995.24,14.27	-15215316262.92,245916759339.01,246387009342.58,6.76
126754821880.46,78657373038.80,149176966061.50,14.29	-17139898400.56,245698584879.98,246295697748.07,6.77
125341241312.85,80812719631.41,149134578244.19,14.31	-19061891842.55,245464058956.25,246203086820.40,6.78
123891158337.22,82942791880.13,149092339974.29,14.32	-20938529701.85,245218969570.67,246111285932.56,6.78
122405032848.99,85046981238.14,149050263617.62,14.34	-22854969468.00,244952213847.34,246016130971.32,6.79
120867783994.99,87145537586.90,149007939148.12,14.36	-24768382999.32,244669220567.24,245919702930.41,6.80
119310640142.53,89195893704.59,148966225383.41,14.38	-26678624543.52,244370030898.53,245822010830.77,6.81
117718896488.28,91218587775.24,148924710327.49,14.39	-28585548970.37,244054687457.88,245723063793.57,6.82
116076456218.47,93233046765.14,148882989953.01,14.41	-30489011788.08,243723234299.71,245622871038.76,6.82
114416679670.09,95198412861.26,148841910757.80,14.43	-32388869159.42,243375716905.16,245521441883.44,6.83
112706563598.77,97153823690.93,148800655025.48,14.45	-34284977917.58,243012182170.91,245418785740.37,6.84
110963244003.71,99078717469.14,148759651031.98,14.46	-36177195581.91,242632678397.76,245314912116.33,6.85
109205190412.16,100953759767.05,148719316916.33,14.48	-38065380373.40,242237255279.03,245209830610.62,6.86
107397440614.13,102816293006.63,148678849733.55,14.50	-39949391229.93,241825963888.77,245103550913.44,6.86
105558157528.69,104646689555.64,148638670122.57,14.52	-41829087821.35,241398856669.76,244996082804.27,6.87
103687916666.40,106444428160.90,148598789864.25,14.53	-43704330564.31,240955987421.36,244887436150.32,6.88
101806456257.66,108191518142.85,148559614747.07,14.55	-45574980636.87,240497411287.12,244777620904.89,6.89
99876353668.63,109922758084.66,148520364822.74,14.57	-47482310083.52,240012469056.95,244664167939.81,6.89
97917061956.77,111619844217.46,148481448825.69,14.59	-49343251736.81,239522304059.74,244552020302.53,6.90
95909167007.70,113298745616.46,148442494166.51,14.60	-51199185942.05,239016606874.72,244438734661.74,6.91
93893048556.30,114925744741.83,148404283535.42,14.62	-53091046326.34,238483681133.09,244321766052.10,6.92
91849589855.86,116517181296.88,148366440592.41,14.64	-54936440807.77,237946760383.11,244206210620.13,6.93
89779419420.59,118072609276.07,148328976308.60,14.66	-56776420532.62,237394493950.82,244089548499.45,6.93
87683172553.64,119591593809.25,148291901528.40,14.67	-58651553564.69,236814160842.18,243969160983.39,6.94
85540148079.42,121088344838.36,148254862278.25,14.69	-60520748277.87,236217929549.02,243847639341.74,6.95
83393435859.14,122532807997.96,148218602679.48,14.71	-62343427531.71,235619344771.41,243727673001.88,6.96
81222598449.28,123939586802.42,148182764435.03,14.73	-64200462544.38,234991874042.33,243603941381.99,6.97
79006237122.24,125321785351.68,148147006004.00,14.74	-66051144497.13,234348721366.52,243479109772.28,6.97
76788912149.53,126651652421.43,148112045729.53,14.76	-67855314963.30,233704448211.54,243355938663.16,6.98
74526963680.46,127955411221.50,148077194652.97,14.78	-69693025485.82,233030495290.46,243228965250.21,6.99
72265865841.17,129206887367.15,148043152860.51,14.80	-71523977116.05,232341088108.44,243100926624.95,7.00
69961094200.47,130430760273.35,148009249465.07,14.81	-73348035645.55,231636305608.14,242971834599.92,7.01
67635861110.63,131613975931.99,147975837111.34,14.83	-75165067919.91,230916227958.80,242841701052.61,7.01
65290880050.94,132756205857.33,147942925520.15,14.85	-76974941850.46,230180936539.78,242710537923.70,7.02
62950366255.53,133846437102.43,147910842525.90,14.87	-78777526425.77,229430513924.02,242578357215.16,7.03
60568226305.76,134906173055.65,147878955792.73,14.88	-80572691722.76,228665043861.44,242445170988.42,7.04
58168499450.03,135924015117.96,147847597931.31,14.90	-82360308917.63,227884611262.12,242310991362.54,7.05
55751916995.51,136899684492.53,147816778015.31,14.92	-84140250296.39,227089302179.58,242175830512.36,7.05
53319214196.61,137832914948.23,147786504951.13,14.94	-85912389265.27,226279203793.77,242039700666.67,7.06
50871130046.75,138723452858.36,147756787475.84,14.95	-87714863797.33,225436311371.95,241899623430.83,7.07
48408407070.42,139571057236.23,147727634155.34,14.97	-89470846275.61,224596583696.80,241761572094.38,7.08
45931791115.63,140375499767.56,147699053382.48,14.99	-91256554726.97,223723605675.74,241619557397.97,7.09
43442031146.71,141136564839.90,147671053375.26,15.01	-92995877360.55,222854618524.64,241479635174.11,7.09
40939879037.55,141854049568.95,147643642175.06,15.02	-94764310326.37,221951937221.63,241335734917.28,7.10
38401144710.39,142534214824.36,147616565163.49,15.04	-96486479373.38,221054069075.01,241193992786.90,7.11
35876370614.83,143163545268.98,147590361008.01,15.06	-98237137344.50,220122075515.08,241048259240.15,7.12
33341482926.62,143748761739.02,147564768780.52,15.08	-99941668818.68,219195713230.89,240904748531.58,7.13
30797243119.33,144289712593.17,147539795797.51,15.10	-101674062323.14,218234806850.16,240757234305.05,7.14
28219098638.73,144790952873.56,147515211290.28,15.11	-103397042433.07,217259443144.58,240608840276.91,7.14
25658372701.67,145242527360.14,147491504310.11,15.13	-105110488054.66,216269727227.20,240459580000.50,7.15
23090597134.34,145649457175.67,147468437475.92,15.15	-106814279426.37,215265765209.62,240309467064.15,7.16
20491025178.07,146015004093.03,147445798628.30,15.17	-108508298126.23,214247664182.45,240158515089.28,7.17
17911404050.95,146331912490.55,147424038094.94,15.18	-110192427078.86,213215532195.73,240006737728.42,7.18
15301438504.75,146606381756.69,147402731291.19,15.20	-111866550562.13,212169478239.29,239854148663.31,7.18
12713081103.51,146832968104.89,147382302036.70,15.22	-113530554213.53,211109612223.16,239700761602.97,7.19
10095864761.24,147016108698.00,147362351711.62,15.24	-115184325036.20,210036044957.98,239546590281.80,7.20
7501884951.12,147152176475.90,147343277143.59,15.25	-116827751404.70,208948888135.39,239391648457.69,7.21
4880563588.95,147243842442.44,147324706136.34,15.27	-118495352762.34,207824690973.14,239232629054.55,7.22
2258367067.34,147289523723.10,147306836298.89,15.29	-120117534929.07,206710410442.60,239076171925.99,7.23
-338204323.08,147289449319.24,147289837609.15,15.31	-121763214456.19,205558749929.44,238915633785.77,7.23
-2959781009.55,147243633721.54,147273378365.37,15.33	-123363713430.97,204417812382.02,238757717803.06,7.24
-5579860946.87,147151881542.25,147257635080.87,15.34	-124987028664.08,203239168521.41,238595718644.64,7.25
-8172001579.10,147015807317.72,147242756056.42,15.36	-126565416963.55,202072047191.83,238436400382.69,7.26
-10786748438.64,146832771632.48,147228450943.27,15.38	-128165937225.28,200866906504.20,238272998036.71,7.27
-13397635208.81,146603965519.76,147214874708.05,15.40	-129754780011.23,199648564936.03,238108908730.40,7.28
-16003874380.63,146329470746.10,147202031249.66,15.41	-131331839930.46,198417149041.93,237944147256.14,7.28
-18579211012.43,146012741246.27,147190039364.40,15.43	-132897013128.40,197172786121.05,237778728411.91,7.29
-21173864471.23,145647612080.85,147178665035.05,15.45	-134450197289.49,195915604195.74,237612666999.39,7.30
-23761526846.71,145237116589.26,147168033870.30,15.47	-135991291639.54,194645731990.37,237445977822.03,7.31
-26341418862.68,144781388461.92,147158148916.94,15.49	-137520196947.79,193363298910.07,237278675683.14,7.32
-28912763800.66,144280574292.74,147149013006.66,15.50	-139036815528.55,192068435019.73,237110775384.10,7.33
-31474787696.21,143734833530.51,147140628755.50,15.52	-140541051242.66,190761271022.95,236942291722.45,7.33
-34001752055.95,143150344243.43,147133069701.84,15.54	-142063754445.03,189414323686.50,236769711628.48,7.34
-36542934152.47,142515715819.19,147126188328.01,15.56	-143542679335.68,188082704677.12,236600094229.75,7.35
-39072499266.34,141836713756.46,147120065144.59,15.57	-145008940340.81,186739184062.37,236429938127.65,7.36
-41589686359.41,141113548266.76,147114701902.66,15.59	-146492592691.95,185355535526.51,236255696786.19,7.37
-44093738113.95,140346442138.87,147110100135.58,15.61	-147932989262.00,183988370451.40,236084497105.06,7.38
-46583901123.54,139535630676.21,147106261158.72,15.63	-149390055817.11,182580863889.18,235909221175.35,7.39
-49059426083.08,138681361632.02,147103186069.21,15.65	-150833556555.04,181161518428.53,235733445956.17,7.39
-51519567977.77,137783895142.19,147100875745.76,15.66	-152263402497.87,179730477794.44,235557187087.22,7.40
-53963586271.30,136843503655.84,147099330848.46,15.68	-153679506345.96,178287886203.85,235380460186.86,7.41
-56390745092.92,135860471863.65,147098551818.67,15.70	-155081782476.20,176833888343.65,235203280850.27,7.42
-58800313423.76,134835096623.92,147098538878.93,15.72	-156470146939.98,175368629348.84,235025664647.74,7.43
-61191565282.03,133767686886.36,147099292032.94,15.73	-157844517460.81,173892254780.88,234847627122.80,7.44
-63540617614.06,132669638782.36,147100792456.79,15.75	-159204813431.70,172404910606.18,234669183790.60,7.44
-65893276758.06,131519538907.89,147103069432.48,15.77	-160550955912.24,170906743174.80,234490350136.10,7.45
-68225480475.86,130328399700.32,147106111207.55,15.79	-161909900788.47,169366996328.05,234307480500.56,7.46
-70536524710.12,129096577553.08,147109916912.83,15.81	-163227213374.01,167847409508.34,234127905351.98,7.47
-72825711350.74,127824440537.10,147114485460.69,15.82	-164530144121.33,166317443584.11,233947986451.99,7.48
-75092348414.29,126512368311.18,147119815545.28,15.84	-165844765197.21,164745708141.33,233764057319.14,7.49
-77335750222.46,125160752030.02,147125905642.72,15.86	-167144261157.95,163163476613.05,233579802505.46,7.50
-79555237579.49,123769994250.06,147132754011.43,15.88	-168403022218.34,161602858188.21,233398932445.87,7.51
-81750137948.63,122340508833.02,147140358692.44,15.89	-169672356083.30,160000309280.95,233214080597.33,7.51
-83898639272.73,120887295446.89,147148631907.61,15.91	-170926351804.63,158387734343.35,233028951273.57,7.52
-86042632775.11,119382010152.72,147157735110.92,15.93	-172164941414.79,156765291568.50,232843560557.11,7.53
-88160069733.93,117839301202.80,147167587475.83,15.95	-173388058704.21,155133139343.01,232657924480.63,7.54
-90250305918.97,116259626563.91,147178186180.04,15.97	-174595639214.88,153491436225.77,232472059025.38,7.55
-92312704623.74,114643454992.87,147189528186.11,15.98	-175787620233.53,151840340926.88,232285980119.67,7.56
-94346636835.62,112991265926.48,147201610242.08,16.00	-176987307049.10,150146712625.57,232095976201.13,7.57
-96331969235.37,111320266453.77,147214299645.46,16.02	-178147592900.98,148477129729.23,231909514485.81,7.58
-98307407176.41,109597863802.36,147227844023.44,16.04	-179292100385.42,146798634664.10,231722887086.84,7.58
-100252545324.07,107840939852.61,147242117453.70,16.05	-180443185314.37,145077553390.50,231532372734.72,7.59
-102166787036.59,106050015514.38,147257115834.79,16.07	-181577739053.50,143347534338.19,231341718936.76,7.60
-104031240490.19,104243668729.53,147272677262.68,16.09	-182673944932.68,141642923533.31,231154684019.88,7.61
-105882250809.62,102386666773.26,147289105399.72,16.11	-183775598355.02,139895702739.00,230963802782.14,7.62
-107700632124.05,100497281787.29,147306244967.93,16.13	-184860560512.68,138140047667.71,230772831162.38,7.63
-109468483800.53,98595062220.87,147323912654.82,16.14	-185928781312.03,136376127223.67,230581785483.38,7.64
-111220264777.31,96642905697.45,147342453212.85,16.16	-186980212459.82,134604110259.95,230390681995.58,7.65
-112921094618.61,94679656964.99,147361497864.51,16.18	-188014807452.89,132824165558.28,230199536875.73,7.66
-114604123660.88,92667023677.30,147381418222.54,16.20	-189032521567.79,131036461809.24,230008366225.59,7.66
-116235838169.09,90645054422.24,147401818055.56,16.21	-190033311850.07,129241167592.70,229817186070.64,7.67
-117848039033.01,88574312056.11,147423095409.56,16.23	-191036257941.30,127403030922.55,229622264026.09,7.68
-119408620526.10,86496002035.58,147444827050.95,16.25	-192002744912.90,125592920423.14,229431113222.47,7.69
-120947994736.76,84369588980.66,147467437000.88,16.27	-192970634912.82,123740026738.93,229236254017.57,7.70
-122435503718.74,82237386840.49,147490475506.77,16.28	-193902664874.87,121915785708.07,229045196959.88,7.71
-123900132941.05,80057809904.93,147514392076.11,16.30	-194835349311.57,120048833424.58,228850465911.62,7.72
-125312710426.46,77874230878.58,147538710951.93,16.32	-195750207840.50,118175048342.82,228655824155.93,7.73
-126687339766.09,75666046987.25,147563656513.67,16.34	-196647207845.93,116294607761.10,228461288072.85,7.74
-128036628579.17,73411686457.15,147589477830.92,16.36	-197526318523.68,114407688699.16,228266873950.21,7.75
-129333698033.45,71156011653.45,147615661233.60,16.37	-198387510867.72,112514467879.55,228072597982.55,7.75
-130591559148.86,68877699738.70,147642449323.44,16.39	-199230757656.46,110615121709.47,227878476270.07,7.76
-131809814726.26,66577419152.69,147669834425.33,16.41	-200056033439.00,108709826262.84,227684524817.66,7.77
-132988078499.89,64255845391.59,147697808684.09,16.43	-200878662656.37,106761950510.65,227487035207.40,7.78
-134125975265.44,61913660845.57,147726364066.16,16.44	-201667580408.89,104845177370.67,227293475942.14,7.79
